Date,Open,High,Low,Close,Adj Close,Volume
24-12-1997,0.116071,0.118304,0.116071,0.117188,0.098962,97832000
26-12-1997,0.116629,0.11942,0.116071,0.118862,0.100376,107878400
29-12-1997,0.118862,0.119978,0.114955,0.117188,0.098962,278196800
30-12-1997,0.116071,0.119978,0.113839,0.117746,0.099434,342507200
31-12-1997,0.117188,0.121652,0.115513,0.117188,0.098962,406358400
02-01-1998,0.121652,0.145089,0.120536,0.145089,0.122524,718110400
05-01-1998,0.147321,0.147879,0.135603,0.141741,0.119697,651873600
06-01-1998,0.142299,0.178571,0.131696,0.169085,0.142788,1812473600
07-01-1998,0.167969,0.169643,0.154576,0.15625,0.131949,1041622400
08-01-1998,0.155692,0.166295,0.151228,0.162388,0.137133,774020800
09-01-1998,0.16183,0.172991,0.15625,0.162388,0.137133,886547200
12-01-1998,0.155692,0.166295,0.152902,0.162946,0.137604,516398400
13-01-1998,0.166295,0.175223,0.165179,0.174107,0.147029,636854400
14-01-1998,0.177455,0.178013,0.171875,0.176339,0.148914,589265600
15-01-1998,0.171317,0.176339,0.166295,0.171317,0.144673,559272000
16-01-1998,0.173549,0.173549,0.166853,0.167969,0.141846,246355200
20-01-1998,0.170201,0.172433,0.166295,0.170201,0.143731,241561600
21-01-1998,0.167411,0.170201,0.165737,0.168806,0.142552,190209600
22-01-1998,0.166853,0.176339,0.166295,0.171875,0.145144,329728000
23-01-1998,0.172991,0.175781,0.171875,0.174107,0.147029,233161600
26-01-1998,0.173549,0.174665,0.167969,0.173549,0.146558,146440000
27-01-1998,0.171317,0.175781,0.169643,0.170759,0.144202,112235200
28-01-1998,0.171317,0.172991,0.166295,0.171317,0.144673,151121600
29-01-1998,0.169085,0.170759,0.165179,0.165179,0.13949,211881600
30-01-1998,0.163504,0.168527,0.162946,0.163504,0.138075,162444800
02-02-1998,0.165179,0.165179,0.155134,0.157924,0.133363,636742400
03-02-1998,0.157924,0.166295,0.157924,0.163504,0.138075,402617600
04-02-1998,0.161272,0.165179,0.160714,0.162946,0.137604,170195200
05-02-1998,0.162946,0.165179,0.160714,0.163504,0.138075,238268800
06-02-1998,0.164063,0.166853,0.162946,0.165179,0.13949,202339200
09-02-1998,0.164063,0.174107,0.164063,0.171317,0.144673,494670400
10-02-1998,0.170759,0.174665,0.170201,0.173549,0.146558,422016000
11-02-1998,0.174107,0.174107,0.168527,0.169643,0.143259,211668800
12-02-1998,0.170759,0.173549,0.170201,0.172991,0.146087,203750400
13-02-1998,0.171317,0.177455,0.169643,0.174107,0.147029,207995200
17-02-1998,0.174107,0.176339,0.174107,0.175223,0.147971,182750400
18-02-1998,0.174665,0.185268,0.174665,0.183594,0.155041,494592000
19-02-1998,0.186384,0.186942,0.178571,0.182478,0.154098,399660800
20-02-1998,0.183036,0.183594,0.176897,0.178571,0.150799,325416000
23-02-1998,0.179688,0.19308,0.178571,0.189732,0.160224,477489600
24-02-1998,0.19029,0.190848,0.185268,0.19029,0.160695,456590400
25-02-1998,0.19029,0.203125,0.186942,0.199219,0.168236,712667200
26-02-1998,0.199219,0.210379,0.195313,0.209821,0.177189,595134400
27-02-1998,0.208147,0.21317,0.201451,0.210938,0.178132,519601600
02-03-1998,0.210379,0.210379,0.198661,0.203125,0.171534,400444800
03-03-1998,0.195313,0.207031,0.19308,0.206473,0.174361,334073600
04-03-1998,0.204241,0.220982,0.204241,0.218192,0.184258,817824000
05-03-1998,0.207589,0.216518,0.206473,0.214844,0.18143,675124800
06-03-1998,0.21317,0.21875,0.208705,0.218192,0.184258,666467200
09-03-1998,0.212054,0.217076,0.200893,0.203125,0.171534,574929600
10-03-1998,0.205357,0.21875,0.204799,0.214844,0.18143,712902400
11-03-1998,0.22433,0.233817,0.219308,0.233259,0.196981,1214337600
12-03-1998,0.233259,0.241071,0.228237,0.241071,0.203578,744363200
13-03-1998,0.243304,0.243304,0.234375,0.242188,0.204522,566160000
16-03-1998,0.242188,0.243304,0.233817,0.238281,0.201222,402360000
17-03-1998,0.236607,0.238281,0.231027,0.235212,0.198631,410256000
18-03-1998,0.232143,0.240513,0.232143,0.240513,0.203107,276998400
19-03-1998,0.239955,0.240513,0.237165,0.238839,0.201694,160059200
20-03-1998,0.238281,0.239955,0.232143,0.235491,0.198866,215476800
23-03-1998,0.231585,0.234375,0.219866,0.233259,0.196981,414736000
24-03-1998,0.235491,0.25,0.234375,0.25,0.211119,675931200
25-03-1998,0.246652,0.247768,0.235491,0.242467,0.204757,387374400
26-03-1998,0.238839,0.241071,0.236049,0.237165,0.20028,202966400
27-03-1998,0.237723,0.243862,0.235491,0.240513,0.203107,255595200
30-03-1998,0.238839,0.245536,0.238839,0.244978,0.206878,250700800
31-03-1998,0.244978,0.248326,0.243304,0.245536,0.207349,266896000
01-04-1998,0.244978,0.248326,0.241629,0.245536,0.207349,186883200
02-04-1998,0.243862,0.244978,0.240513,0.243862,0.205936,194308800
03-04-1998,0.242188,0.243304,0.239397,0.241629,0.20405,203067200
06-04-1998,0.241071,0.241071,0.233817,0.234375,0.197924,347592000
07-04-1998,0.230469,0.232143,0.222098,0.227679,0.192269,292700800
08-04-1998,0.225446,0.226563,0.220424,0.223214,0.188499,225198400
09-04-1998,0.223772,0.231027,0.223214,0.228795,0.193212,170307200
13-04-1998,0.228795,0.238281,0.223214,0.236049,0.199338,288299200
14-04-1998,0.235491,0.243304,0.235491,0.240513,0.203107,327846400
15-04-1998,0.242746,0.245536,0.237723,0.244978,0.206878,557513600
16-04-1998,0.261161,0.264509,0.251674,0.25558,0.215831,1837953600
17-04-1998,0.255022,0.25558,0.24721,0.249442,0.210648,592166400
20-04-1998,0.246652,0.263393,0.246094,0.258929,0.218659,517776000
21-04-1998,0.259487,0.260045,0.254464,0.258929,0.218659,348028800
22-04-1998,0.256696,0.258929,0.245536,0.245536,0.207349,284950400
23-04-1998,0.244978,0.258929,0.242746,0.24721,0.208763,475294400
24-04-1998,0.247768,0.252232,0.245536,0.249442,0.210648,215544000
27-04-1998,0.238839,0.247768,0.238839,0.247768,0.209234,409796800
28-04-1998,0.248884,0.25,0.234375,0.240513,0.203107,237171200
29-04-1998,0.240513,0.244978,0.238839,0.241071,0.203578,189537600
30-04-1998,0.24442,0.246652,0.241629,0.24442,0.206407,179950400
01-05-1998,0.245536,0.252232,0.239955,0.25,0.211119,184072000
04-05-1998,0.257813,0.263393,0.257813,0.259487,0.21913,571144000
05-05-1998,0.261161,0.266741,0.260045,0.265067,0.223843,419283200
06-05-1998,0.266741,0.271763,0.261161,0.270647,0.228555,897008000
07-05-1998,0.272879,0.273438,0.266741,0.269531,0.227612,552899200
08-05-1998,0.268415,0.272321,0.267299,0.271763,0.229497,270816000
11-05-1998,0.27567,0.282366,0.274554,0.276228,0.233268,665022400
12-05-1998,0.272879,0.274554,0.267299,0.268973,0.227141,257812800
13-05-1998,0.268415,0.275112,0.264509,0.271763,0.229497,314417600
14-05-1998,0.271205,0.271763,0.265625,0.268415,0.22667,162680000
15-05-1998,0.268415,0.271205,0.261161,0.263951,0.2229,272585600
18-05-1998,0.262277,0.263951,0.253348,0.254464,0.214889,232388800
19-05-1998,0.258371,0.262835,0.257254,0.262277,0.221486,218265600
20-05-1998,0.264509,0.266741,0.256696,0.263951,0.2229,190176000
21-05-1998,0.263951,0.265067,0.25558,0.257813,0.217717,130995200
22-05-1998,0.256696,0.256696,0.243862,0.248884,0.210176,266593600
26-05-1998,0.250558,0.252232,0.237723,0.238281,0.201222,311774400
27-05-1998,0.229353,0.239397,0.228795,0.238839,0.201694,370193600
28-05-1998,0.238839,0.248884,0.238839,0.244978,0.206878,298491200
29-05-1998,0.245536,0.246094,0.236049,0.237723,0.200751,216720000
01-06-1998,0.236607,0.246652,0.228795,0.234375,0.197924,319692800
02-06-1998,0.236049,0.243862,0.232143,0.239955,0.202636,179300800
03-06-1998,0.242188,0.243304,0.233817,0.234933,0.198395,145140800
04-06-1998,0.237723,0.239955,0.230469,0.239397,0.202165,156139200
05-06-1998,0.239955,0.243304,0.235491,0.239955,0.202636,123323200
08-06-1998,0.241071,0.24721,0.239397,0.243304,0.205464,126627200
09-06-1998,0.24442,0.254464,0.24442,0.252232,0.213004,275744000
10-06-1998,0.25,0.258929,0.246652,0.250558,0.21159,229230400
11-06-1998,0.251674,0.25558,0.248326,0.248326,0.209705,180118400
12-06-1998,0.246652,0.252232,0.24442,0.251116,0.212061,223854400
15-06-1998,0.243304,0.252232,0.243304,0.245536,0.207349,136662400
16-06-1998,0.24721,0.251116,0.243862,0.25,0.211119,129684800
17-06-1998,0.25,0.255022,0.249442,0.251116,0.212061,187174400
18-06-1998,0.247768,0.250558,0.242746,0.243862,0.205936,119996800
19-06-1998,0.24442,0.244978,0.238839,0.241629,0.20405,137558400
22-06-1998,0.241071,0.246094,0.238839,0.24442,0.206407,134568000
23-06-1998,0.244978,0.251116,0.243304,0.248326,0.209705,231056000
24-06-1998,0.247768,0.25558,0.243862,0.252232,0.213004,273795200
25-06-1998,0.255022,0.257254,0.25279,0.255022,0.21536,191811200
26-06-1998,0.254464,0.25558,0.247768,0.251674,0.212532,111115200
29-06-1998,0.252232,0.257254,0.250558,0.256138,0.216302,166185600
30-06-1998,0.25558,0.257254,0.251116,0.256138,0.216302,131062400
01-07-1998,0.257813,0.267857,0.254464,0.267299,0.225727,314115200
02-07-1998,0.265067,0.268415,0.258929,0.258929,0.218659,298110400
06-07-1998,0.263393,0.271205,0.260045,0.271205,0.229026,270950400
07-07-1998,0.271205,0.27567,0.267857,0.272321,0.229968,241472000
08-07-1998,0.274554,0.294085,0.273996,0.290737,0.24552,932814400
09-07-1998,0.294085,0.300223,0.280692,0.282924,0.238922,566608000
10-07-1998,0.287388,0.291295,0.283482,0.286272,0.24175,302523200
13-07-1998,0.285156,0.304688,0.284598,0.303013,0.255887,715388800
14-07-1998,0.303013,0.303571,0.295759,0.298549,0.252117,548531200
15-07-1998,0.300781,0.30971,0.299107,0.307478,0.259657,594966400
16-07-1998,0.33817,0.340402,0.319196,0.334821,0.282748,2561350400
17-07-1998,0.332589,0.332589,0.323103,0.329241,0.278036,629552000
20-07-1998,0.326451,0.327009,0.316964,0.323661,0.273324,383891200
21-07-1998,0.322545,0.330357,0.317522,0.31808,0.268611,329504000
22-07-1998,0.311942,0.31808,0.305804,0.3125,0.263898,280728000
23-07-1998,0.310826,0.31808,0.310268,0.311942,0.263427,253131200
24-07-1998,0.315848,0.316964,0.301897,0.30971,0.261542,271286400
27-07-1998,0.305804,0.311384,0.296875,0.307478,0.259657,214233600
28-07-1998,0.304129,0.309152,0.294643,0.300223,0.253531,225377600
29-07-1998,0.301339,0.320313,0.300781,0.313616,0.264841,447720000
30-07-1998,0.319754,0.328125,0.316964,0.325893,0.275209,362297600
31-07-1998,0.327009,0.328125,0.308036,0.309152,0.261071,183108800
03-08-1998,0.305804,0.317522,0.296875,0.313616,0.264841,301761600
04-08-1998,0.316964,0.321429,0.303571,0.305246,0.257773,293921600
05-08-1998,0.301339,0.321429,0.299107,0.321429,0.271439,454081600
06-08-1998,0.313058,0.329241,0.311384,0.329241,0.278036,438614400
07-08-1998,0.332031,0.333705,0.321429,0.325893,0.275209,298020800
10-08-1998,0.324219,0.339844,0.323661,0.338728,0.286047,488600000
11-08-1998,0.337054,0.366071,0.333705,0.348214,0.294058,1759475200
12-08-1998,0.354911,0.365513,0.352539,0.357701,0.30207,689774400
13-08-1998,0.356585,0.363839,0.351563,0.352121,0.297357,390779200
14-08-1998,0.363281,0.363839,0.352679,0.361607,0.305368,450777600
17-08-1998,0.366071,0.382254,0.356027,0.374442,0.316207,930876800
18-08-1998,0.378906,0.387277,0.377232,0.380022,0.320919,605953600
19-08-1998,0.388393,0.390625,0.366071,0.366071,0.309138,485990400
20-08-1998,0.366071,0.367188,0.359375,0.362723,0.306311,391921600
21-08-1998,0.357143,0.388951,0.348214,0.383929,0.324219,813377600
24-08-1998,0.387835,0.388393,0.358259,0.367746,0.310552,610176000
25-08-1998,0.378348,0.378348,0.359933,0.364397,0.307724,495566400
26-08-1998,0.356027,0.367188,0.352679,0.360491,0.304426,406481600
27-08-1998,0.350446,0.350446,0.31808,0.334821,0.282748,1114243200
28-08-1998,0.331473,0.34375,0.304688,0.305246,0.257773,932254400
31-08-1998,0.310268,0.311384,0.276786,0.27846,0.235153,868224000
01-09-1998,0.280134,0.315848,0.273438,0.304688,0.257302,869075200
02-09-1998,0.316964,0.333705,0.314732,0.317522,0.268139,843001600
03-09-1998,0.3125,0.313616,0.303571,0.309152,0.261071,409752000
04-09-1998,0.316964,0.325335,0.301339,0.313616,0.264841,377272000
08-09-1998,0.339286,0.341518,0.328125,0.341518,0.288404,402796800
09-09-1998,0.339844,0.340402,0.330357,0.333705,0.281806,354692800
10-09-1998,0.323661,0.341518,0.319196,0.340402,0.287461,526881600
11-09-1998,0.34375,0.353795,0.329241,0.335938,0.283691,352284800
14-09-1998,0.341518,0.34654,0.331473,0.332031,0.280392,247072000
15-09-1998,0.328125,0.344308,0.325893,0.34096,0.287932,433652800
16-09-1998,0.344866,0.345982,0.330357,0.333147,0.281334,258876800
17-09-1998,0.321987,0.331473,0.320313,0.321429,0.271439,269292800
18-09-1998,0.321987,0.328125,0.317522,0.328125,0.277094,305076800
21-09-1998,0.318638,0.329799,0.31529,0.329799,0.278507,295870400
22-09-1998,0.331473,0.335938,0.324777,0.330357,0.278978,257936000
23-09-1998,0.332589,0.342634,0.326451,0.342076,0.288875,287918400
24-09-1998,0.33817,0.353237,0.337054,0.34375,0.290288,482843200
25-09-1998,0.34096,0.349888,0.335938,0.345982,0.292173,228289600
28-09-1998,0.354911,0.358817,0.339286,0.348772,0.294529,405417600
29-09-1998,0.348772,0.357143,0.340402,0.352679,0.297829,305132800
30-09-1998,0.345982,0.350446,0.339286,0.340402,0.287461,167182400
01-10-1998,0.328125,0.339286,0.315848,0.318638,0.269082,370216000
02-10-1998,0.316964,0.323661,0.304688,0.313058,0.26437,475574400
05-10-1998,0.303571,0.308594,0.28125,0.287388,0.242692,551880000
06-10-1998,0.300781,0.306362,0.290179,0.290737,0.24552,399862400
07-10-1998,0.289063,0.297433,0.284598,0.285156,0.240807,473356800
08-10-1998,0.276786,0.27846,0.254464,0.275112,0.232325,689214400
09-10-1998,0.283482,0.314732,0.274554,0.313616,0.264841,668236800
12-10-1998,0.334821,0.343192,0.326451,0.334263,0.282277,622899200
13-10-1998,0.339844,0.349888,0.321429,0.345982,0.292173,941628800
14-10-1998,0.354911,0.368862,0.328683,0.333705,0.281806,2280017600
15-10-1998,0.323661,0.332589,0.316964,0.327009,0.276151,840672000
16-10-1998,0.331473,0.339844,0.325893,0.327567,0.276622,615563200
19-10-1998,0.327567,0.339844,0.320313,0.334821,0.282748,475776000
20-10-1998,0.338728,0.34096,0.321429,0.321987,0.27191,382088000
21-10-1998,0.328125,0.334263,0.319196,0.331473,0.279921,430617600
22-10-1998,0.329241,0.335938,0.323661,0.328125,0.277094,317374400
23-10-1998,0.328125,0.329241,0.313616,0.316964,0.267668,355980800
26-10-1998,0.321987,0.337054,0.316964,0.334263,0.282277,475843200
27-10-1998,0.339286,0.347656,0.313058,0.314732,0.265783,538193600
28-10-1998,0.314732,0.330357,0.313616,0.328683,0.277565,363708800
29-10-1998,0.325335,0.334263,0.319754,0.325335,0.274737,344579200
30-10-1998,0.328683,0.334821,0.323661,0.331473,0.279921,317643200
02-11-1998,0.334821,0.337054,0.332589,0.335938,0.283691,253769600
03-11-1998,0.333705,0.341518,0.333147,0.337612,0.285105,370451200
04-11-1998,0.344308,0.34933,0.340402,0.345424,0.291702,627883200
05-11-1998,0.342634,0.351563,0.339844,0.34096,0.287932,607118400
06-11-1998,0.33817,0.341518,0.332589,0.339844,0.28699,797339200
09-11-1998,0.336496,0.340402,0.316964,0.327009,0.276151,660788800
10-11-1998,0.323103,0.323661,0.3125,0.313616,0.264841,883982400
11-11-1998,0.319196,0.319754,0.292411,0.299665,0.25306,948505600
12-11-1998,0.295759,0.307478,0.293527,0.303571,0.256358,595100800
13-11-1998,0.311942,0.321987,0.30971,0.318638,0.269082,791817600
16-11-1998,0.320871,0.328125,0.316406,0.321429,0.271439,384529600
17-11-1998,0.319196,0.319754,0.310268,0.310826,0.262485,210728000
18-11-1998,0.314174,0.321429,0.311384,0.316406,0.267197,329660800
19-11-1998,0.316964,0.332031,0.316406,0.319196,0.269553,346528000
20-11-1998,0.325335,0.328125,0.310268,0.31529,0.266255,399224000
23-11-1998,0.317522,0.328683,0.314174,0.323661,0.273324,577953600
24-11-1998,0.322545,0.328125,0.319196,0.320871,0.270968,319748800
25-11-1998,0.320313,0.321987,0.311942,0.313616,0.264841,303800000
27-11-1998,0.313058,0.313616,0.310268,0.313058,0.26437,153104000
30-11-1998,0.308594,0.310826,0.283482,0.285156,0.240807,561489600
01-12-1998,0.285714,0.310826,0.282366,0.304688,0.257302,865737600
02-12-1998,0.304688,0.329241,0.299107,0.321429,0.271439,962483200
03-12-1998,0.324219,0.325893,0.300223,0.300781,0.254002,626046400
04-12-1998,0.306362,0.307478,0.285714,0.292411,0.246934,721369600
07-12-1998,0.297991,0.301339,0.292411,0.301339,0.254473,566596800
08-12-1998,0.303013,0.303013,0.285714,0.286272,0.24175,680108800
09-12-1998,0.291853,0.293527,0.282366,0.285714,0.241278,592916800
10-12-1998,0.291853,0.294085,0.284598,0.285714,0.241278,391249600
11-12-1998,0.287946,0.303571,0.285714,0.301339,0.254473,689998400
14-12-1998,0.293527,0.297433,0.287946,0.290179,0.245049,501446400
15-12-1998,0.292411,0.300223,0.292411,0.299665,0.25306,264712000
16-12-1998,0.301339,0.305246,0.291295,0.292969,0.247405,374348800
17-12-1998,0.294085,0.301339,0.292411,0.298549,0.252117,330612800
18-12-1998,0.297991,0.315848,0.296875,0.314174,0.265312,791492800
21-12-1998,0.315848,0.31808,0.305804,0.313058,0.26437,357448000
22-12-1998,0.324777,0.340402,0.321429,0.339286,0.286519,1150800000
23-12-1998,0.344866,0.361607,0.342634,0.355469,0.300185,1235035200
24-12-1998,0.356027,0.357143,0.349888,0.350446,0.295943,199987200
28-12-1998,0.348214,0.367188,0.348214,0.364955,0.308195,725312000
29-12-1998,0.367188,0.370536,0.359375,0.364397,0.307724,387352000
30-12-1998,0.358259,0.367188,0.357143,0.357701,0.30207,237361600
31-12-1998,0.361607,0.36942,0.352679,0.365513,0.308667,271689600
04-01-1999,0.376116,0.377232,0.357143,0.368304,0.311024,952884800
05-01-1999,0.374442,0.392299,0.370536,0.386719,0.326575,1410113600
06-01-1999,0.393973,0.393973,0.366071,0.372768,0.314793,1348569600
07-01-1999,0.377232,0.402344,0.376116,0.401786,0.339298,1429019200
08-01-1999,0.415737,0.418527,0.392857,0.401786,0.339298,678832000
11-01-1999,0.408482,0.411272,0.40067,0.409598,0.345895,560974400
12-01-1999,0.413504,0.416295,0.393973,0.41183,0.34778,820736000
13-01-1999,0.382813,0.422433,0.377232,0.415179,0.350608,1047816000
14-01-1999,0.40625,0.410714,0.366629,0.36942,0.311966,1723859200
15-01-1999,0.373326,0.376116,0.357143,0.368862,0.311495,1006006400
19-01-1999,0.374442,0.37779,0.360491,0.364955,0.308195,534889600
20-01-1999,0.366629,0.375,0.361607,0.362165,0.305839,778120000
21-01-1999,0.361049,0.362165,0.334821,0.34654,0.292644,600488000
22-01-1999,0.336496,0.352679,0.330915,0.345982,0.292173,345766400
25-01-1999,0.350446,0.353237,0.34654,0.351563,0.296886,385336000
26-01-1999,0.356585,0.364955,0.353795,0.361607,0.305368,560044800
27-01-1999,0.366071,0.36942,0.356585,0.358259,0.302541,364952000
28-01-1999,0.364955,0.368304,0.359933,0.364955,0.308195,336280000
29-01-1999,0.367746,0.371094,0.357143,0.367746,0.310552,242715200
01-02-1999,0.37221,0.374442,0.359933,0.365513,0.308667,278913600
02-02-1999,0.360491,0.363839,0.348214,0.349888,0.295472,307160000
03-02-1999,0.348214,0.362165,0.345982,0.358817,0.303012,338744000
04-02-1999,0.358817,0.359375,0.337054,0.33817,0.285576,463780800
05-02-1999,0.341518,0.342634,0.316964,0.324219,0.273795,777201600
08-02-1999,0.327567,0.338728,0.323661,0.337054,0.284634,468227200
09-02-1999,0.338728,0.348772,0.330915,0.332031,0.280392,701153600
10-02-1999,0.329241,0.345424,0.321429,0.342076,0.288875,563628800
11-02-1999,0.345982,0.354911,0.344308,0.353795,0.298771,565196800
12-02-1999,0.34933,0.34933,0.330357,0.336496,0.284163,428904000
16-02-1999,0.347098,0.347098,0.33817,0.342076,0.288875,300227200
17-02-1999,0.340402,0.345424,0.329799,0.330357,0.278978,296060800
18-02-1999,0.335379,0.33817,0.317522,0.321429,0.271439,500169600
19-02-1999,0.323661,0.336496,0.323103,0.332031,0.280392,361692800
22-02-1999,0.333705,0.347098,0.332589,0.343192,0.289817,298670400
23-02-1999,0.344308,0.353237,0.338728,0.343192,0.289817,322179200
24-02-1999,0.34654,0.348214,0.333705,0.334263,0.282277,212755200
25-02-1999,0.333147,0.336496,0.325893,0.329799,0.278507,264600000
26-02-1999,0.325893,0.330357,0.308036,0.310826,0.262485,667251200
01-03-1999,0.310826,0.310826,0.300223,0.301339,0.254473,487827200
02-03-1999,0.304688,0.31529,0.301339,0.309152,0.261071,683054400
03-03-1999,0.310268,0.313616,0.299107,0.305246,0.257773,293350400
04-03-1999,0.308036,0.308036,0.289063,0.298549,0.252117,367270400
05-03-1999,0.306362,0.306362,0.289063,0.296317,0.250232,468036800
08-03-1999,0.296875,0.30971,0.296317,0.30692,0.259186,550670400
09-03-1999,0.306362,0.30692,0.299107,0.304688,0.257302,319692800
10-03-1999,0.305246,0.305246,0.289621,0.290737,0.24552,546280000
11-03-1999,0.287946,0.302455,0.285714,0.287388,0.242692,473659200
12-03-1999,0.288504,0.299107,0.288504,0.296317,0.250232,271398400
15-03-1999,0.297433,0.3125,0.296875,0.304129,0.256829,352161600
16-03-1999,0.3125,0.317522,0.311942,0.316964,0.267668,399828800
17-03-1999,0.320871,0.321987,0.303013,0.304129,0.256829,366318400
18-03-1999,0.30692,0.31808,0.305804,0.316964,0.267668,227080000
19-03-1999,0.320871,0.321429,0.293527,0.299107,0.252588,536502400
22-03-1999,0.303571,0.314174,0.294085,0.313058,0.26437,593611200
23-03-1999,0.307478,0.307478,0.292411,0.294643,0.248819,415553600
24-03-1999,0.296875,0.301339,0.290179,0.300781,0.254002,400153600
25-03-1999,0.30692,0.311384,0.297991,0.301897,0.254944,399963200
26-03-1999,0.301339,0.301897,0.294643,0.296875,0.250704,253836800
29-03-1999,0.299107,0.316406,0.298549,0.315848,0.266726,568870400
30-03-1999,0.3125,0.324777,0.3125,0.320313,0.270496,554523200
31-03-1999,0.324777,0.331473,0.320313,0.320871,0.270968,422352000
01-04-1999,0.321987,0.327567,0.319196,0.321987,0.27191,262057600
05-04-1999,0.321429,0.33817,0.321429,0.330915,0.279449,460936000
06-04-1999,0.328683,0.342076,0.328683,0.339286,0.286519,628588800
07-04-1999,0.339844,0.341518,0.324777,0.331473,0.279921,411812800
08-04-1999,0.329241,0.330915,0.321429,0.329241,0.278036,296408000
09-04-1999,0.323661,0.332589,0.320871,0.328125,0.277094,268542400
12-04-1999,0.3125,0.329241,0.311384,0.323661,0.273324,395819200
13-04-1999,0.324219,0.328683,0.308036,0.309152,0.261071,412384000
14-04-1999,0.314732,0.330915,0.3125,0.317243,0.267904,681027200
15-04-1999,0.315848,0.323103,0.306362,0.319196,0.269553,1734476800
16-04-1999,0.320313,0.321987,0.314732,0.316406,0.267197,502219200
19-04-1999,0.318638,0.321429,0.299107,0.302455,0.255416,921816000
20-04-1999,0.302455,0.310268,0.299107,0.304129,0.256829,523857600
21-04-1999,0.303571,0.30692,0.299107,0.30692,0.259186,351400000
22-04-1999,0.313058,0.327009,0.313058,0.324777,0.274266,740174400
23-04-1999,0.323661,0.352121,0.323661,0.349888,0.295472,1046841600
26-04-1999,0.352679,0.368304,0.350446,0.365513,0.308667,927931200
27-04-1999,0.383929,0.40904,0.383929,0.408482,0.344953,2106048000
28-04-1999,0.398438,0.407924,0.389509,0.393415,0.332229,954990400
29-04-1999,0.386161,0.396205,0.373047,0.383929,0.324219,789308800
30-04-1999,0.392857,0.420759,0.392857,0.410714,0.346838,1472329600
03-05-1999,0.411272,0.446429,0.408482,0.442522,0.373699,1470436800
04-05-1999,0.430804,0.434152,0.412388,0.415179,0.350608,811238400
05-05-1999,0.413504,0.419643,0.398438,0.419643,0.354378,579297600
06-05-1999,0.415737,0.418527,0.392857,0.397321,0.335528,433148800
07-05-1999,0.398438,0.409598,0.381696,0.409598,0.345895,434716800
10-05-1999,0.417411,0.419085,0.398438,0.404018,0.341183,392996800
11-05-1999,0.40067,0.412388,0.388951,0.399554,0.337414,458595200
12-05-1999,0.40067,0.415179,0.393973,0.415179,0.350608,395124800
13-05-1999,0.414621,0.417969,0.40625,0.412388,0.348252,295523200
14-05-1999,0.402902,0.40904,0.396205,0.396205,0.334585,226632000
17-05-1999,0.390625,0.398996,0.383929,0.396205,0.334585,210761600
18-05-1999,0.400112,0.410714,0.396205,0.404018,0.341183,418376000
19-05-1999,0.40625,0.408482,0.388393,0.40346,0.340712,298278400
20-05-1999,0.405692,0.408482,0.379464,0.379464,0.320448,417715200
21-05-1999,0.383929,0.395647,0.380022,0.392299,0.331287,463187200
24-05-1999,0.389509,0.395647,0.373884,0.374442,0.316207,260926400
25-05-1999,0.371094,0.378906,0.365513,0.370536,0.312908,366508800
26-05-1999,0.372768,0.396205,0.368304,0.393415,0.332229,437550400
27-05-1999,0.385603,0.390625,0.381138,0.388393,0.327988,336761600
28-05-1999,0.386719,0.395647,0.385045,0.393415,0.332229,201129600
01-06-1999,0.401786,0.404576,0.396205,0.400112,0.337885,461025600
02-06-1999,0.397321,0.428013,0.392857,0.415737,0.35108,521057600
03-06-1999,0.418527,0.428571,0.417969,0.423549,0.357677,488510400
04-06-1999,0.425223,0.430246,0.421875,0.429688,0.362861,368681600
07-06-1999,0.429688,0.4375,0.424107,0.436942,0.368987,418286400
08-06-1999,0.435268,0.435826,0.424665,0.425781,0.359561,313656000
09-06-1999,0.423549,0.433036,0.423549,0.432478,0.365217,353785600
10-06-1999,0.427455,0.430804,0.422433,0.429688,0.362861,317049600
11-06-1999,0.429688,0.433036,0.412946,0.414621,0.350137,185046400
14-06-1999,0.415179,0.416295,0.402902,0.405692,0.342597,157080000
15-06-1999,0.40346,0.417411,0.402902,0.411272,0.347309,130390400
16-06-1999,0.414063,0.429129,0.414063,0.428013,0.361446,225019200
17-06-1999,0.425223,0.428571,0.408482,0.414063,0.349666,224403200
18-06-1999,0.405134,0.421875,0.40346,0.420759,0.35532,208062400
21-06-1999,0.419643,0.421875,0.410714,0.415179,0.350608,135150400
22-06-1999,0.413504,0.419085,0.405134,0.405134,0.342126,151076800
23-06-1999,0.402344,0.402623,0.388951,0.390067,0.329402,531496000
24-06-1999,0.389509,0.389509,0.377232,0.37779,0.319034,433361600
25-06-1999,0.379464,0.381138,0.375558,0.376674,0.318092,294134400
28-06-1999,0.378906,0.383371,0.378348,0.380022,0.320919,277692800
29-06-1999,0.381417,0.406808,0.38058,0.405134,0.342126,380385600
30-06-1999,0.407924,0.419085,0.401228,0.413504,0.349194,343268800
01-07-1999,0.413504,0.415737,0.404018,0.404576,0.341654,149217600
02-07-1999,0.406529,0.418527,0.40346,0.413504,0.349194,123681600
06-07-1999,0.410156,0.425223,0.40904,0.422991,0.357205,453812800
07-07-1999,0.422991,0.453125,0.419643,0.445313,0.376056,1099156800
08-07-1999,0.456473,0.491629,0.454241,0.486607,0.410928,1625041600
09-07-1999,0.486607,0.496652,0.473214,0.496652,0.41941,608697600
